Entity,Code,Year,Hydropower (terawatt-hours),Wind (terawatt-hours),Solar (terawatt-hours),Other renewables (modern biofuels; geothermal; wave & tidal) (terawatt-hours)
Singapore,SGP,2005,0,0,0,0.478
Singapore,SGP,2006,0,0,0,0.477
Singapore,SGP,2007,0,0,0,0.487
Singapore,SGP,2008,0,0,0,0.524
Singapore,SGP,2009,0,0,0.001312153,0.532
Singapore,SGP,2010,0,0,0.003269286,0.587
Singapore,SGP,2011,0,0,0.005544325,0.603
Singapore,SGP,2012,0,0,0.009104057,0.625
Singapore,SGP,2013,0,0,0.014420491,0.725
Singapore,SGP,2014,0,0,0.02754731,0.785
Singapore,SGP,2015,0,0,0.052842943,0.820725487
Singapore,SGP,2016,0,0,0.08844174,0.917080457
Slovakia,SVK,1965,2.2229582,0,0,0
Slovakia,SVK,1966,2.1301508,0,0,0
Slovakia,SVK,1967,1.8252122,0,0,0
Slovakia,SVK,1968,1.6749526,0,0,0
Slovakia,SVK,1969,1.303723,0,0,0
Slovakia,SVK,1970,1.966633,0,0,0
Slovakia,SVK,1971,1.476,0,0,0
Slovakia,SVK,1972,1.546,0,0,0
Slovakia,SVK,1973,1.322,0,0,0
Slovakia,SVK,1974,2.223,0,0,0
Slovakia,SVK,1975,2.002,0,0,0
Slovakia,SVK,1976,2.019,0,0,0
Slovakia,SVK,1977,2.408,0,0,0
Slovakia,SVK,1978,2.259,0,0,0
Slovakia,SVK,1979,1.884,0,0,0
Slovakia,SVK,1980,2.257,0,0,0
Slovakia,SVK,1981,1.966,0,0,0
Slovakia,SVK,1982,1.726,0,0,0
Slovakia,SVK,1983,1.832,0,0,0
Slovakia,SVK,1984,1.555,0,0,0
Slovakia,SVK,1985,2.117,0,0,0
Slovakia,SVK,1986,1.675,0,0,0
Slovakia,SVK,1987,1.932,0,0,0
Slovakia,SVK,1988,1.755,0,0,0
Slovakia,SVK,1989,1.962,0,0,0
Slovakia,SVK,1990,1.88,0,0,0
Slovakia,SVK,1991,1.408,0,0,0
Slovakia,SVK,1992,1.937,0,0,0
Slovakia,SVK,1993,3.467,0,0,0
Slovakia,SVK,1994,4.355,0,0,0
Slovakia,SVK,1995,4.88,0,0,0
Slovakia,SVK,1996,4.227,0,0,0
Slovakia,SVK,1997,4.064,0,0,0
Slovakia,SVK,1998,4.267,0,0,0
Slovakia,SVK,1999,4.474,0,0,0
Slovakia,SVK,2000,4.615,0,0,0
Slovakia,SVK,2001,4.927,0,0,0.154
Slovakia,SVK,2002,5.268,0,0,0.152
Slovakia,SVK,2003,3.288,0.002,0,0.099
Slovakia,SVK,2004,3.993,0.006,0,0.02
Slovakia,SVK,2005,4.52,0.007,0,0.032
Slovakia,SVK,2006,4.28,0.006,0,0.398
Slovakia,SVK,2007,4.321,0.008,0,0.475
Slovakia,SVK,2008,4.082,0.007,0,0.517
Slovakia,SVK,2009,4.426,0.006,0,0.537
Slovakia,SVK,2010,5.099,0.006,0.017,0.662
Slovakia,SVK,2011,3.638,0.005,0.397,0.819
Slovakia,SVK,2012,4.008,0.006,0.424,0.941
Slovakia,SVK,2013,4.744,0.006,0.588,0.911
Slovakia,SVK,2014,4.319,0.006,0.597,1.417
Slovakia,SVK,2015,4.067,0.006,0.506,1.662
Slovakia,SVK,2016,4.4808779,0.006016438,0.532,1.680230347
South & Central America,,1965,39.90562301,0,0,0
South & Central America,,1966,44.44702163,0,0,0
South & Central America,,1967,47.04669692,0,0,0
South & Central America,,1968,50.00391377,0,0,0
South & Central America,,1969,54.02329597,0,0,0
South & Central America,,1970,65.98469623,0,0,0.570890139
South & Central America,,1971,72.78035984,0,0,2.153366338
South & Central America,,1972,82.58951974,0,0,2.144433327
South & Central America,,1973,92.5914634,0,0,2.275467722
South & Central America,,1974,106.3171315,0,0,2.3885298
South & Central America,,1975,115.2855956,0,0,2.878196443
South & Central America,,1976,128.712501,0,0,3.362226501
South & Central America,,1977,142.9553952,0,0,3.684515693
South & Central America,,1978,157.9091243,0,0,4.084033178
South & Central America,,1979,179.1757101,0,0,4.387755442
South & Central America,,1980,200.6756776,0,0,4.408759867
South & Central America,,1981,203.6502962,0,0,4.885018879
South & Central America,,1982,219.6879074,0,0,5.528969105
South & Central America,,1983,236.7603897,0,0,6.363392255
South & Central America,,1984,261.6288893,0,0,6.194285844
South & Central America,,1985,283.4868135,0,0,6.092486477
South & Central America,,1986,306.0648079,0,0,6.284733752
South & Central America,,1987,326.5110812,0,0,6.745084367
South & Central America,,1988,339.9775764,0,0,6.678887305
South & Central America,,1989,347.3963279,0,0,6.985453169
South & Central America,,1990,360.9654206,0,0,8.322535694
South & Central America,,1991,385.4016912,0,0,8.394283893
South & Central America,,1992,393.018717,0,0,10.23246104
South & Central America,,1993,423.2406008,0.001717172,0,9.856516958
South & Central America,,1994,448.8213645,0.007777778,0,10.7387914
South & Central America,,1995,465.8623871,0.007777778,0,11.09005226
South & Central America,,1996,485.7794268,0.041973985,0,12.65610189
South & Central America,,1997,514.8531683,0.102925998,0,13.50442903
South & Central America,,1998,526.7755716,0.11137238,0.048638748,12.71724395
South & Central America,,1999,527.5744143,0.14847192,0.049855118,14.56275173
South & Central America,,2000,556.2677602,0.2518272,0.051055821,14.48535717
South & Central America,,2001,521.9218714,0.320774136,0.052896774,16.86307561
South & Central America,,2002,547.6524505,0.45864985,0.05347523,18.48562813
South & Central America,,2003,571.0228007,0.442930565,0.057572758,20.25250314
South & Central America,,2004,589.5274529,0.542876896,0.060147912,21.13431955
South & Central America,,2005,624.8849919,0.533083747,0.063576994,22.28792387
South & Central America,,2006,653.3320811,0.773921876,0.066942661,24.21193547
South & Central America,,2007,676.4974752,1.16010848,0.070835163,29.38650533
South & Central America,,2008,680.5724993,1.665920921,0.083401067,32.44451579
South & Central America,,2009,697.9393504,2.093050845,0.089120993,37.45280926
South & Central America,,2010,701.1571461,3.45450314,0.131952235,45.68772043
South & Central America,,2011,744.605147,4.336627649,0.225636063,49.5790735
South & Central America,,2012,731.1694529,7.785518852,0.461702486,53.99661689
South & Central America,,2013,709.8255531,10.41368237,0.724019007,61.2725595
South & Central America,,2014,682.8138535,18.89916984,1.380204775,68.9113529
South & Central America,,2015,675.5629,31.72177457,3.08097943,71.34346333
South & Central America,,2016,689.4879454,44.99699436,5.148498111,74.45287476
South Africa,ZAF,1965,0,0,0,0
South Africa,ZAF,1966,0,0,0,0
South Africa,ZAF,1967,0,0,0,0
South Africa,ZAF,1968,0,0,0,0
South Africa,ZAF,1969,0,0,0,0
South Africa,ZAF,1970,0,0,0,0
South Africa,ZAF,1971,0.0928074,0,0,0
South Africa,ZAF,1972,0.8264278,0,0,0
South Africa,ZAF,1973,0.1900342,0,0,0
South Africa,ZAF,1974,1.1225276,0,0,0
South Africa,ZAF,1975,1.1092694,0,0,0
South Africa,ZAF,1976,1.8738256,0,0,0
South Africa,ZAF,1977,1.944536,0,0,0
South Africa,ZAF,1978,1.9047614,0,0,0
South Africa,ZAF,1979,1.1578828,0,0,0
South Africa,ZAF,1980,1.0032038,0,0,0
South Africa,ZAF,1981,1.653,0,0,0
South Africa,ZAF,1982,1.016,0,0,0
South Africa,ZAF,1983,0.595,0,0,0
South Africa,ZAF,1984,0.56,0,0,0
South Africa,ZAF,1985,0.624,0,0,0
South Africa,ZAF,1986,1.623,0,0,0
South Africa,ZAF,1987,1.617,0,0,0
South Africa,ZAF,1988,3.162,0,0,0
South Africa,ZAF,1989,2.759,0,0,0
South Africa,ZAF,1990,1.01,0,0,0
South Africa,ZAF,1991,1.98,0,0,0
South Africa,ZAF,1992,0.752,0,0,0
South Africa,ZAF,1993,0.146,0,0,0
South Africa,ZAF,1994,1.074,0,0,0
South Africa,ZAF,1995,0.529,0,0,0
South Africa,ZAF,1996,1.319,0,0,0.06
South Africa,ZAF,1997,2.092,0,0,0.146
South Africa,ZAF,1998,1.595,0,0,0.231
South Africa,ZAF,1999,0.726,0,0,0.197
South Africa,ZAF,2000,1.101,0,0,0.307
South Africa,ZAF,2001,1.985,0,0,0.307
South Africa,ZAF,2002,2.383,0,0.021212121,0.259
South Africa,ZAF,2003,0.701,0.006,0.021212121,0.259
South Africa,ZAF,2004,0.95,0.012,0.021212121,0.262
South Africa,ZAF,2005,1.332,0.012,0.021212121,0.265
South Africa,ZAF,2006,2.898,0.012,0.021212121,0.269
South Africa,ZAF,2007,0.868,0.012,0.021212121,0.273
South Africa,ZAF,2008,1.203,0.021,0.021212121,0.277
South Africa,ZAF,2009,1.4,0.03,0.021212121,0.281
South Africa,ZAF,2010,2.114,0.034,0.034177273,0.285
South Africa,ZAF,2011,2.057,0.037,0.071340909,0.289
South Africa,ZAF,2012,1.205,0.037,0.0949,0.293
South Africa,ZAF,2013,1.159,0.037,0.243,0.298
South Africa,ZAF,2014,0.975,1.066,1.123,0.303
South Africa,ZAF,2015,0.788249119,3.071,2.749,0.303
South Africa,ZAF,2016,1.04506237,4.175852055,3.274,0.303830137
South Korea,KOR,1965,0.710427,0,0,0
South Korea,KOR,1966,0.985322,0,0,0
South Korea,KOR,1967,0.953171,0,0,0
South Korea,KOR,1968,0.929483,0,0,0
South Korea,KOR,1969,1.428512,0,0,0
South Korea,KOR,1970,1.220684,0,0,0
South Korea,KOR,1971,1.319976,0,0,0
South Korea,KOR,1972,1.368076,0,0,0
South Korea,KOR,1973,1.284465,0,0,0
South Korea,KOR,1974,1.905858,0,0,0
South Korea,KOR,1975,1.682809,0,0,0
South Korea,KOR,1976,1.788661,0,0,0
South Korea,KOR,1977,1.392729,0,0,0
South Korea,KOR,1978,1.807524,0,0,0
South Korea,KOR,1979,2.296168,0,0,0
South Korea,KOR,1980,1.920375,0,0,0
South Korea,KOR,1981,2.597707,0,0,0
South Korea,KOR,1982,1.715362,0,0,0
South Korea,KOR,1983,2.294191,0,0,0
South Korea,KOR,1984,1.998143,0,0,0
South Korea,KOR,1985,3.184966,0,0,0
South Korea,KOR,1986,3.10988,0,0,0
South Korea,KOR,1987,3.965371,0,0,0
South Korea,KOR,1988,1.987232,0,0,0
South Korea,KOR,1989,2.963969,0,0,0
South Korea,KOR,1990,4.683946,0,0,0
South Korea,KOR,1991,3.486046,0,0.002020202,0
South Korea,KOR,1992,3.097448,0,0.002020202,0
South Korea,KOR,1993,4.227549,0,0.002020202,0
South Korea,KOR,1994,2.346092,0.003838384,0.003030303,0
South Korea,KOR,1995,2.759923,0.000959596,0.003030303,0.25
South Korea,KOR,1996,2.424357,0.000959596,0.003030303,0.403
South Korea,KOR,1997,2.813992,0.001919192,0.004040404,0.078
South Korea,KOR,1998,4.279418,0.003838384,0.003838384,0.058
South Korea,KOR,1999,4.15926,0.016313131,0.004040404,0.087
South Korea,KOR,2000,4.009553,0.016161616,0.005050505,0.079
South Korea,KOR,2001,2.329938763,0.012121212,0.006060606,0.088
South Korea,KOR,2002,3.232777308,0.014141414,0.007070707,0.179
South Korea,KOR,2003,4.88557699,0.024242424,0.008080808,0.188
South Korea,KOR,2004,4.311079698,0.047442,0.009872,0.292869218
South Korea,KOR,2005,3.673299982,0.129888,0.014339,0.259813729
South Korea,KOR,2006,3.467537827,0.233896,0.031022,0.241290189
South Korea,KOR,2007,3.631649207,0.375641,0.071279,0.383904244
South Korea,KOR,2008,3.070111347,0.436034,0.284315,0.653075825
South Korea,KOR,2009,2.813171245,0.685353,0.566191,0.539064507
South Korea,KOR,2010,3.681968783,0.81695,0.772801,2.888306639
South Korea,KOR,2011,4.597667016,0.862884,0.917198,5.812305053
South Korea,KOR,2012,3.969039,0.91276,1.103227,6.601881866
South Korea,KOR,2013,4.289267,1.148179,1.605182,7.406297
South Korea,KOR,2014,2.751419,1.145557,2.5563,10.99383336
South Korea,KOR,2015,2.145719306,1.342439,3.979159,11.9963506
South Korea,KOR,2016,2.455935903,1.779673815,5.236650448,12.01867574
Spain,ESP,1965,20.0331402,0,0,0
Spain,ESP,1966,27.7426708,0,0,0
Spain,ESP,1967,23.0595262,0,0,0
Spain,ESP,1968,24.819125,0,0,0
Spain,ESP,1969,31.1438998,0,0,0
Spain,ESP,1970,28.2695166,0,0,0.047
Spain,ESP,1971,32.3868566,0,0,0.052
Spain,ESP,1972,34.7904624,0,0,0.061
Spain,ESP,1973,28.5206848,0,0,0.056
Spain,ESP,1974,30.9213562,0,0,0.051
Spain,ESP,1975,26.0582702,0,0,0.113
Spain,ESP,1976,20.7596476,0,0,0.187
Spain,ESP,1977,39.632868,0,0,0.309
Spain,ESP,1978,40.384748,0,0,0.316
Spain,ESP,1979,46.5562932,0,0,0.251
Spain,ESP,1980,29.5506374,0,0,0.362
Spain,ESP,1981,21.943753,0,0,0.424
Spain,ESP,1982,26.33728,0,0,0.487
Spain,ESP,1983,27.0495208,0,0,0.56
Spain,ESP,1984,31.4879222,0,0,0.55
Spain,ESP,1985,31.2934344,0,0,0.611
Spain,ESP,1986,26.500377,0,0,0.538
Spain,ESP,1987,27.3852556,0,0,0.563
Spain,ESP,1988,35.25208,0,0,0.673
Spain,ESP,1989,19.3528178,0.013,0.006060606,0.578
Spain,ESP,1990,25.4193644,0.014,0.005757576,0.659
Spain,ESP,1991,27.3659674,0.015,0.006717172,0.6591
Spain,ESP,1992,18.558307,0.103,0.007676768,0.686
Spain,ESP,1993,24.3365856,0.116,0.008636364,0.681
Spain,ESP,1994,27.8169074,0.175,0.00959596,0.785
Spain,ESP,1995,22.9999596,0.27,0.014393939,1.258
Spain,ESP,1996,40.6559748,0.338,0.011515152,1.44
Spain,ESP,1997,36.11993,0.716,0.012474747,1.984
Spain,ESP,1998,37.1957856,1.352,0.014393939,2.058
Spain,ESP,1999,28.1761852,2.744,0.016161616,2.339
Spain,ESP,2000,34.2363082,4.724,0.017272727,1.995
Spain,ESP,2001,41.0741584,6.966,0.023030303,1.866
Spain,ESP,2002,23.117,9.997,0.031,2.726
Spain,ESP,2003,41.076,12.474,0.04,3.338
Spain,ESP,2004,31.813,16.155,0.056,3.398
Spain,ESP,2005,17.872,21.269,0.078,3.459
Spain,ESP,2006,25.583,23.255,0.169,4.13
Spain,ESP,2007,27.225,27.763,0.497,3.676
Spain,ESP,2008,23.505,32.496,2.557,3.232
Spain,ESP,2009,26.35247791,37.887,6.066934673,3.4088
Spain,ESP,2010,42.27802326,44.165,7.104,3.894
Spain,ESP,2011,30.596,42.433,8.679536284,4.515
Spain,ESP,2012,20.545,49.472,11.96590945,4.97700946
Spain,ESP,2013,36.7798,53.903,12.6896158,5.292
Spain,ESP,2014,39.169,52.013,13.67302681,5.414056768
Spain,ESP,2015,27.87030885,49.335,13.87774981,5.875050923
Spain,ESP,2016,35.58367669,48.89941964,13.56037694,6.226654811
Sweden,SWE,1965,46.4523134,0,0,0
Sweden,SWE,1966,45.5330782,0,0,0
Sweden,SWE,1967,49.3116652,0,0,0
Sweden,SWE,1968,48.7857566,0,0,0
Sweden,SWE,1969,41.8561374,0,0,0
Sweden,SWE,1970,41.54236,0,0,0.13
Sweden,SWE,1971,52.0340156,0,0,0.16
Sweden,SWE,1972,53.7752592,0,0,0.226
Sweden,SWE,1973,59.904967,0,0,0.399
Sweden,SWE,1974,57.3019404,0,0,0.357
Sweden,SWE,1975,57.6864282,0,0,0.31
Sweden,SWE,1976,54.8712704,0,0,0.354
Sweden,SWE,1977,53.5321922,0,0,0.36
Sweden,SWE,1978,57.7792356,0,0,0.276
Sweden,SWE,1979,61.230787,0,0,0.347
Sweden,SWE,1980,59.2553152,0,0,0.721
Sweden,SWE,1981,60.2187444,0,0,0.921
Sweden,SWE,1982,55.6137296,0,0,1.002
Sweden,SWE,1983,64.0813,0.003,0,1.447
Sweden,SWE,1984,68.4874418,0.005,0,1.848
Sweden,SWE,1985,70.988,0.006,0,1.802
Sweden,SWE,1986,60.933,0.006,0,1.98
Sweden,SWE,1987,71.854,0.006,0,1.959
Sweden,SWE,1988,69.883,0.005,0,2.041
Sweden,SWE,1989,71.75,0.005,0,2.189
Sweden,SWE,1990,72.509,0.006,0,1.943
Sweden,SWE,1991,63.249,0.013,0,1.86
Sweden,SWE,1992,74.364,0.031,0,2.01
Sweden,SWE,1993,74.647,0.052,0.001,2.171
Sweden,SWE,1994,59.097,0.075,0.001,2.229
Sweden,SWE,1995,68.096,0.105,0.001,2.354
Sweden,SWE,1996,51.74,0.144,0.001,2.118
Sweden,SWE,1997,69.056,0.203,0.001,2.773
Sweden,SWE,1998,74.743,0.308,0.001,2.78
Sweden,SWE,1999,71.691,0.358,0.001,2.697
Sweden,SWE,2000,78.584,0.457,0.001,4.098
Sweden,SWE,2001,79.061,0.482,0.002,3.777
Sweden,SWE,2002,66.358,0.608,0.002,4.175
Sweden,SWE,2003,53.54,0.679,0.002,4.51
Sweden,SWE,2004,60.588,0.85,0.002,7.201
Sweden,SWE,2005,72.692,0.949,0.002,7.491
Sweden,SWE,2006,61.638,0.987,0.002,8.359
Sweden,SWE,2007,66.163,1.43,0.003,9.836
Sweden,SWE,2008,68.997,1.996,0.004,10.337
Sweden,SWE,2009,65.414,2.485,0.007,11.46
Sweden,SWE,2010,67.176,3.502,0.009,12.192
Sweden,SWE,2011,67.064,6.078,0.013,11.536
Sweden,SWE,2012,78.939,7.165,0.019,12.194
Sweden,SWE,2013,61.361,9.842,0.035,11.45
Sweden,SWE,2014,63.763,11.234,0.047,10.696
Sweden,SWE,2015,75.312,16.268,0.097,10.765
Sweden,SWE,2016,62.35241464,15.10110531,0.169428633,11.7092
Switzerland,CHE,1965,24.097282,0,0,0
Switzerland,CHE,1966,27.518608,0,0,0
Switzerland,CHE,1967,29.8502124,0,0,0
Switzerland,CHE,1968,29.515338,0,0,0
Switzerland,CHE,1969,28.2451314,0,0,0
Switzerland,CHE,1970,29.1726276,0,0,0
Switzerland,CHE,1971,29.043726,0,0,0
Switzerland,CHE,1972,24.2340336,0,0,0
Switzerland,CHE,1973,26.5866066,0,0,0
Switzerland,CHE,1974,27.8503924,0,0,0
Switzerland,CHE,1975,32.2357896,0,0,0
Switzerland,CHE,1976,25.8494028,0,0,0
Switzerland,CHE,1977,34.8898818,0,0,0
Switzerland,CHE,1978,31.5605258,0,0,0.098
Switzerland,CHE,1979,29.6843792,0,0,0.287
Switzerland,CHE,1980,33.4479334,0,0,0.173
Switzerland,CHE,1981,35.1250786,0,0,0.436
Switzerland,CHE,1982,35.9714108,0,0,0.39
Switzerland,CHE,1983,35.0628518,0,0,0.396
Switzerland,CHE,1984,29.8938642,0,0,0.369
Switzerland,CHE,1985,32.0490792,0,0,0.365
Switzerland,CHE,1986,32.9135726,0,0,0.458
Switzerland,CHE,1987,34.680043,0,0,0.511
Switzerland,CHE,1988,35.7971826,0,0,0.513
Switzerland,CHE,1989,29.7763792,0,0,0.529
Switzerland,CHE,1990,29.7974134,0,0.001010101,0.36
Switzerland,CHE,1991,32.0879222,0,0.002020202,0.351
Switzerland,CHE,1992,32.7027352,0,0.003030303,0.387
Switzerland,CHE,1993,35.7855678,0,0.004040404,0.372
Switzerland,CHE,1994,39.0639566,0,0.005050505,0.436
Switzerland,CHE,1995,35.1756578,0,0.006060606,0.451
Switzerland,CHE,1996,28.4085934,0.001010101,0.007070707,0.49
Switzerland,CHE,1997,34.0484882,0.002020202,0.007070707,0.544
Switzerland,CHE,1998,33.4776766,0.003030303,0.008080808,0.559
Switzerland,CHE,1999,40.0117096,0.003030303,0.01010101,0.616
Switzerland,CHE,2000,36.8406488,0.003030303,0.011111111,0.886526316
Switzerland,CHE,2001,41.326404,0.004040404,0.013131313,0.915263158
Switzerland,CHE,2002,35.1743124,0.005050505,0.015151515,0.929578947
Switzerland,CHE,2003,34.7720214,0.005050505,0.018181818,0.991473684
Switzerland,CHE,2004,33.7545238,0.006060606,0.018181818,1.032315789
Switzerland,CHE,2005,31.22989899,0.008080808,0.021212121,1.072631579
Switzerland,CHE,2006,30.96185859,0.015151515,0.024242424,1.193157895
Switzerland,CHE,2007,35.25340404,0.016161616,0.029292929,1.249052632
Switzerland,CHE,2008,36.04038384,0.019191919,0.037373737,1.306105263
Switzerland,CHE,2009,35.72711111,0.023232323,0.054545455,1.301789474
Switzerland,CHE,2010,36.06428283,0.037373737,0.094949495,1.345368421
Switzerland,CHE,2011,31.67036364,0.070707071,0.16969697,1.461052632
Switzerland,CHE,2012,37.89809091,0.088888889,0.302020202,1.613263158
Switzerland,CHE,2013,37.83971717,0.090909091,0.505050505,1.714421053
Switzerland,CHE,2014,37.35005051,0.102020202,0.850505051,1.779578947
Switzerland,CHE,2015,37.58884848,0.111111111,1.13030303,1.707157895
Switzerland,CHE,2016,34.40092929,0.103718404,1.401028576,1.972048254
Taiwan,TWN,1965,3.6725214,0,0,0
Taiwan,TWN,1966,3.8139422,0,0,0
Taiwan,TWN,1967,3.5929722,0,0,0
Taiwan,TWN,1968,5.2325696,0,0,0
Taiwan,TWN,1969,3.9862988,0,0,0
Taiwan,TWN,1970,3.557617,0,0,0
Taiwan,TWN,1971,3.09358,0,0,0
Taiwan,TWN,1972,3.6415856,0,0,0
Taiwan,TWN,1973,3.3940992,0,0,0
Taiwan,TWN,1974,4.7110804,0,0,0
Taiwan,TWN,1975,5.2546666,0,0,0
Taiwan,TWN,1976,4.2779792,0,0,0
Taiwan,TWN,1977,4.0260734,0,0,0
Taiwan,TWN,1978,4.9674056,0,0,0
Taiwan,TWN,1979,4.5696596,0,0,0
Taiwan,TWN,1980,2.9300622,0,0,0
Taiwan,TWN,1981,4.7906296,0,0,0
Taiwan,TWN,1982,4.967244,0,0,0.008282
Taiwan,TWN,1983,4.98775,0,0,0.004545
Taiwan,TWN,1984,4.385301,0,0,0.003506
Taiwan,TWN,1985,6.001129,0,0,0.002956
Taiwan,TWN,1986,6.129922,0,0,0.004532
Taiwan,TWN,1987,5.508951,0,0,0.002827
Taiwan,TWN,1988,4.676969,0,0,0.003104
Taiwan,TWN,1989,4.863454,0,0,0.003238
Taiwan,TWN,1990,6.381179,0,0,0.10028675
Taiwan,TWN,1991,3.853646,0,0,0.134046803
Taiwan,TWN,1992,6.555992,0,0,0.200253909
Taiwan,TWN,1993,4.108831,0,0,0.235611752
Taiwan,TWN,1994,5.061525,0,0,0.26242247
Taiwan,TWN,1995,4.839464,0,0,0.351747204
Taiwan,TWN,1996,4.743054,0,0,0.400095194
Taiwan,TWN,1997,5.245481,0,0,0.457753
Taiwan,TWN,1998,6.201858,0,0,0.582174
Taiwan,TWN,1999,5.051025,0,0,0.7221735
Taiwan,TWN,2000,4.559979,0.001383,0.00012,1.048121
Taiwan,TWN,2001,5.090298,0.012229,0.000264,1.2502145
Taiwan,TWN,2002,2.778901,0.01588,0.000348,1.373038
Taiwan,TWN,2003,3.034517,0.023762,0.000461,1.6480375
Taiwan,TWN,2004,3.209868,0.025253,0.000584,1.8620385
Taiwan,TWN,2005,3.986161,0.0913,0.00096,1.855426
Taiwan,TWN,2006,4.088351,0.276075,0.001457,1.9071925
Taiwan,TWN,2007,4.417549,0.439535,0.00218,2.2245365
Taiwan,TWN,2008,4.305104,0.588265,0.004569,2.066672
Taiwan,TWN,2009,3.748286,0.786635,0.009211,2.0189725
Taiwan,TWN,2010,4.1941,1.026338,0.02077,2.1649155
Taiwan,TWN,2011,3.999727,1.492676671,0.070266324,1.971009
Taiwan,TWN,2012,5.669557,1.413468,0.173077793,1.9039105
Taiwan,TWN,2013,5.42289,1.640007611,0.337854186,1.914639
Taiwan,TWN,2014,4.317863,1.500484383,0.551709184,2.0467215
Taiwan,TWN,2015,4.470147,1.525235707,0.875515955,2.132039
Taiwan,TWN,2016,6.555488,1.445278,1.13223,2.0481025
Thailand,THA,1965,1.0960112,0,0,0
Thailand,THA,1966,1.2727872,0,0,0
Thailand,THA,1967,1.7412436,0,0,0
Thailand,THA,1968,1.5777258,0,0,0
Thailand,THA,1969,1.1799798,0,0,0
Thailand,THA,1970,2.0019882,0,0,0
Thailand,THA,1971,2.2936686,0,0,0
Thailand,THA,1972,2.1478284,0,0,0
Thailand,THA,1973,2.3290238,0,0,0
Thailand,THA,1974,2.9786756,0,0,0
Thailand,THA,1975,2.9698368,0,0,0
Thailand,THA,1976,3.1731292,0,0,0
Thailand,THA,1977,2.8593518,0,0,0
Thailand,THA,1978,1.878245,0,0,0
Thailand,THA,1979,3.0626442,0,0,0
Thailand,THA,1980,1.3434976,0,0,0
Thailand,THA,1981,2.7930608,0,0,0
Thailand,THA,1982,3.5399394,0,0,0
Thailand,THA,1983,3.3631634,0,0,0
Thailand,THA,1984,4.0835256,0,0,0
Thailand,THA,1985,3.6990378,0,0,0
Thailand,THA,1986,5.5317,0,0,0
Thailand,THA,1987,4.05623,0,0,0.00492
Thailand,THA,1988,3.71817,0,0,0.03019
Thailand,THA,1989,5.51221,0,0,0.02157
Thailand,THA,1990,4.90011,0,0,0.025009
Thailand,THA,1991,4.50535,0,0,0.029667
Thailand,THA,1992,4.15894,0,0,0.020861
Thailand,THA,1993,3.612501,0,0,0.029429
Thailand,THA,1994,4.403602,0,0,0.05076354
Thailand,THA,1995,6.593011,0,0,0.14274906
Thailand,THA,1996,7.215002,0,0,0.20712081
Thailand,THA,1997,7.082,0,0,0.273500265
Thailand,THA,1998,5.088822,0,0,0.309511095
Thailand,THA,1999,3.409668,0,0,0.447433287
Thailand,THA,2000,5.891444,0,0,0.526897491
Thailand,THA,2001,6.174345,0,0,0.621087839
Thailand,THA,2002,7.36694,0,0,0.752402167
Thailand,THA,2003,7.207755,0,0,1.231493312
Thailand,THA,2004,5.896294,0,0,1.841917895
Thailand,THA,2005,5.671181,0,0,1.856268039
Thailand,THA,2006,7.95005,0,0.001010101,2.023466895
Thailand,THA,2007,7.961357,0,0.001010101,2.455786854
Thailand,THA,2008,6.95069,0,0.002828283,2.174945233
Thailand,THA,2009,6.965736,0.001,0.01,2.286292026
Thailand,THA,2010,5.346753,0.003,0.023,3.40321549
Thailand,THA,2011,7.934922,0.005,0.084,3.987664259
Thailand,THA,2012,8.431217,0.141,0.461,4.609189945
Thailand,THA,2013,5.412084,0.305,1.08,5.848910489
Thailand,THA,2014,5.163573,0.305,1.385,7.355505143
Thailand,THA,2015,3.760733,0.312488839,1.773817711,7.898243736
Thailand,THA,2016,3.543078,0.465826321,2.334718626,9.64961334
Trinidad and Tobago,TTO,1965,0,0,0,0
Trinidad and Tobago,TTO,1966,0,0,0,0
Trinidad and Tobago,TTO,1967,0,0,0,0
Trinidad and Tobago,TTO,1968,0,0,0,0
Trinidad and Tobago,TTO,1969,0,0,0,0
Trinidad and Tobago,TTO,1970,0,0,0,0
Trinidad and Tobago,TTO,1971,0,0,0,0.035
Trinidad and Tobago,TTO,1972,0,0,0,0.035
Trinidad and Tobago,TTO,1973,0,0,0,0.029
Trinidad and Tobago,TTO,1974,0,0,0,0.025
Trinidad and Tobago,TTO,1975,0,0,0,0.023
Trinidad and Tobago,TTO,1976,0,0,0,0.019
Trinidad and Tobago,TTO,1977,0,0,0,0.023
Trinidad and Tobago,TTO,1978,0,0,0,0.029
Trinidad and Tobago,TTO,1979,0,0,0,0.029
Trinidad and Tobago,TTO,1980,0,0,0,0.026
Trinidad and Tobago,TTO,1981,0,0,0,0.019
Trinidad and Tobago,TTO,1982,0,0,0,0.018
Trinidad and Tobago,TTO,1983,0,0,0,0.016
Trinidad and Tobago,TTO,1984,0,0,0,0.013
Trinidad and Tobago,TTO,1985,0,0,0,0.017
Trinidad and Tobago,TTO,1986,0,0,0,0.026
Trinidad and Tobago,TTO,1987,0,0,0,0.031
Trinidad and Tobago,TTO,1988,0,0,0,0.027
Trinidad and Tobago,TTO,1989,0,0,0,0.026
Trinidad and Tobago,TTO,1990,0,0,0,0.031
Trinidad and Tobago,TTO,1991,0,0,0,0.025
Trinidad and Tobago,TTO,1992,0,0,0,0.03
Trinidad and Tobago,TTO,1993,0,0,0,0.028
