Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
Japan,JPN,1980,2766.17224,251.8245,677.0604536
Japan,JPN,1981,2602.75911,252.325,759.0699801
Japan,JPN,1982,2436.79901,258.3975,723.9473801
Japan,JPN,1983,2432.26331,278.07775,713.5823752
Japan,JPN,1984,2555.78554,373.9955,797.9804711
Japan,JPN,1985,2414.17866,400.61275,832.8265097
Japan,JPN,1986,2437.48518,407.6325,793.0756349
Japan,JPN,1987,2445.96345,418.06025,809.3264665
Japan,JPN,1988,2632.69473,443.40425,874.7718492
Japan,JPN,1989,2733.61987,460.57325,876.1640765
Japan,JPN,1990,2866.379121,503.17275,907.6897501
Japan,JPN,1991,2907.59317,532.02925,900.4807783
Japan,JPN,1992,2977.838368,553.12325,885.254666
Japan,JPN,1993,2910.950524,556.95375,902.805499
Japan,JPN,1994,3080.753694,595.63025,945.3257094
Japan,JPN,1995,3129.087484,606.191,979.8555283
Japan,JPN,1996,3145.978875,646.78775,1005.582484
Japan,JPN,1997,3105.854001,671.3635,1032.946013
Japan,JPN,1998,2979.06513,691.6545,984.7194269
Japan,JPN,1999,3031.823302,726.41875,1035.97714
Japan,JPN,2000,2988.814075,756.65025,1110.603361
Japan,JPN,2001,2893.804576,777.284,1137.154651
Japan,JPN,2002,2842.653938,760.4605,1207.908082
Japan,JPN,2003,2910.714334,834.98225,1241.259433
Japan,JPN,2004,2835.815257,806.0405,1274.102553
Japan,JPN,2005,2874.227265,822.20975,1326.26676
Japan,JPN,2006,2768.288273,876.499,1306.612469
Japan,JPN,2007,2685.255554,944.4745,1368.941396
Japan,JPN,2008,2614.022623,981.17425,1399.204399
Japan,JPN,2009,2329.074577,915.28175,1181.985328
Japan,JPN,2010,2357.499316,989.203,1345.753147
Japan,JPN,2011,2368.835774,1104.32057,1274.773731
Japan,JPN,2012,2531.634922,1223.753849,1346.934126
Japan,JPN,2013,2412.047613,1223.246209,1408.992954
Japan,JPN,2014,2291.444055,1235.270253,1385.704235
Japan,JPN,2015,2198.228188,1187.18936,1394.293928
Japan,JPN,2016,2143.42528,1164.174455,1394.889824
Kazakhstan,KAZ,1985,240.7361836,87.62130818,443.49842
Kazakhstan,KAZ,1986,219.4511157,106.0910585,465.96758
Kazakhstan,KAZ,1987,212.2423183,110.829785,484.1569
Kazakhstan,KAZ,1988,213.2406471,115.5685114,505.02112
Kazakhstan,KAZ,1989,217.7093244,119.3482099,482.01698
Kazakhstan,KAZ,1990,250.672452,127.2122392,450.3072686
Kazakhstan,KAZ,1991,252.9288174,133.5643891,439.5745324
Kazakhstan,KAZ,1992,236.4379,137.3553703,442.8201375
Kazakhstan,KAZ,1993,182.9399,131.6688986,402.1262418
Kazakhstan,KAZ,1994,143.2978631,104.195568,393.3724199
Kazakhstan,KAZ,1995,139.2748286,109.8820397,317.6904112
Kazakhstan,KAZ,1996,118.4414959,91.88616196,283.7428971
Kazakhstan,KAZ,1997,118.9168446,71.99479365,243.5857538
Kazakhstan,KAZ,1998,98.91693211,73.89028423,239.8545219
Kazakhstan,KAZ,1999,81.56629585,80.51321854,222.0836958
Kazakhstan,KAZ,2000,82.17758,50.7786851,207.4640554
Kazakhstan,KAZ,2001,89.21373,44.60931215,259.347837
Kazakhstan,KAZ,2002,96.47085,46.98343985,262.750775
Kazakhstan,KAZ,2003,103.51863,55.28836863,290.112676
Kazakhstan,KAZ,2004,105.9563478,61.09258427,309.252167
Kazakhstan,KAZ,2005,108.5176205,73.15668608,312.671387
Kazakhstan,KAZ,2006,123.8727618,77.30025049,329.563962
Kazakhstan,KAZ,2007,134.8522528,94.60883816,362.144244
Kazakhstan,KAZ,2008,133.4871333,93.1294964,392.9506021
Kazakhstan,KAZ,2009,108.014937,86.80931658,359.7931232
Kazakhstan,KAZ,2010,114.8321361,92.93977209,388.2556874
Kazakhstan,KAZ,2011,134.1592353,104.3216865,422.640015
Kazakhstan,KAZ,2012,134.1013451,112.8903132,424.170523
Kazakhstan,KAZ,2013,140.505712,117.1620137,421.6525117
Kazakhstan,KAZ,2014,142.9927238,131.0669291,476.533435
Kazakhstan,KAZ,2015,153.3127622,134.5485705,416.281894
Kazakhstan,KAZ,2016,153.4597539,140.041332,414.1507212
Kuwait,KWT,1965,63.36971253,13.75829,0
Kuwait,KWT,1966,61.91264947,14.79336,0
Kuwait,KWT,1967,60.50901672,15.92147,0
Kuwait,KWT,1968,59.17092556,17.13099,0
Kuwait,KWT,1969,57.88917395,18.43355,0
Kuwait,KWT,1970,56.66544995,21.31779,0
Kuwait,KWT,1971,55.98682,22.02722,0
Kuwait,KWT,1972,60.88305,26.02794,0
Kuwait,KWT,1973,57.89414,29.15641,0
Kuwait,KWT,1974,53.18399,30.67994,0
Kuwait,KWT,1975,42.39135,33.62233,0
Kuwait,KWT,1976,49.27631,40.44914,0
Kuwait,KWT,1977,47.67137,44.10096,0
Kuwait,KWT,1978,51.13711,49.41587,0
Kuwait,KWT,1979,57.12656,65.43038,0
Kuwait,KWT,1980,48.75296,42.61232,0
Kuwait,KWT,1981,66.57012,49.03208,0
Kuwait,KWT,1982,76.61844,38.47204,0
Kuwait,KWT,1983,84.18957,42.24016,0
Kuwait,KWT,1984,88.63223,45.79894,0
Kuwait,KWT,1985,87.48086,43.9614,0
Kuwait,KWT,1986,90.19065,59.97591,0
Kuwait,KWT,1987,89.07417,50.03226,0
Kuwait,KWT,1988,87.44597,71.59428,0
Kuwait,KWT,1989,88.13214,85.41072,0
Kuwait,KWT,1990,38.00684,43.85673,0
Kuwait,KWT,1991,40.54218,5.2335,0
Kuwait,KWT,1992,57.16145,27.42354,0
Kuwait,KWT,1993,59.24322,56.73114,0
Kuwait,KWT,1994,79.75854,62.48799,0
Kuwait,KWT,1995,82.38692,97.1105,0
Kuwait,KWT,1996,80.31678,97.36636,0
Kuwait,KWT,1997,87.29981852,97.02909,0
Kuwait,KWT,1998,122.2393858,99.34346,0
Kuwait,KWT,1999,136.5900845,90.43488,0
Kuwait,KWT,2000,137.2906457,100.4832,0
Kuwait,KWT,2001,141.5182758,109.9035,0
Kuwait,KWT,2002,153.116701,99.01782,0
Kuwait,KWT,2003,181.5230107,115.34634,0
Kuwait,KWT,2004,206.8533601,124.5573,0
Kuwait,KWT,2005,227.124121,127.6974,0
Kuwait,KWT,2006,205.8139646,130.8375,0
Kuwait,KWT,2007,207.7339225,126.6507,0
Kuwait,KWT,2008,221.1558976,133.45425,0
Kuwait,KWT,2009,237.6567704,129.5971605,0
Kuwait,KWT,2010,243.5581399,151.98084,0
Kuwait,KWT,2011,236.7862026,174.9362606,0
Kuwait,KWT,2012,283.8937452,193.5171705,0
Kuwait,KWT,2013,263.7455954,195.8829346,0
Kuwait,KWT,2014,244.033347,193.3206422,0
Kuwait,KWT,2015,259.030413,223.3293673,0
Kuwait,KWT,2016,255.7742022,229.4855358,0
Lithuania,LTU,1965,,0,
Lithuania,LTU,1966,,0,
Lithuania,LTU,1967,,0,
Lithuania,LTU,1968,,0,
Lithuania,LTU,1969,,0,
Lithuania,LTU,1970,,0,
Lithuania,LTU,1971,,0,
Lithuania,LTU,1972,,0,
Lithuania,LTU,1973,,0,
Lithuania,LTU,1974,,0,
Lithuania,LTU,1975,,0,
Lithuania,LTU,1976,,0,
Lithuania,LTU,1977,,0,
Lithuania,LTU,1978,,0,
Lithuania,LTU,1979,,0,
Lithuania,LTU,1980,,0,
Lithuania,LTU,1981,,0,
Lithuania,LTU,1982,,0,
Lithuania,LTU,1983,,0,
Lithuania,LTU,1984,,0,
Lithuania,LTU,1985,100.9101629,40.79189777,9.45770208
Lithuania,LTU,1986,84.43706402,40.87845883,11.00723676
Lithuania,LTU,1987,92.65802981,42.69624101,10.83529884
Lithuania,LTU,1988,89.09467345,44.51402319,10.92308867
Lithuania,LTU,1989,91.4055598,47.24069646,10.20569605
Lithuania,LTU,1990,87.36959042,54.414444,9.271436
Lithuania,LTU,1991,96.09805814,56.328742,10.355352
Lithuania,LTU,1992,50.50593824,32.18021,4.853199
Lithuania,LTU,1993,44.08261675,17.404295,4.3031
Lithuania,LTU,1994,40.91723962,20.135019,3.572736
Lithuania,LTU,1995,36.89861762,23.596107,2.854002
Lithuania,LTU,1996,38.32649165,25.226633,2.622565
Lithuania,LTU,1997,37.94869,23.287912,2.120149
Lithuania,LTU,1998,43.68228,20.397857,1.84917
Lithuania,LTU,1999,35.87855,21.084027,1.578191
Lithuania,LTU,2000,27.58636,24.007809,1.073449
Lithuania,LTU,2001,31.8662,24.966121,0.974594
Lithuania,LTU,2002,29.4239,25.241752,1.571213
Lithuania,LTU,2003,28.1446,27.380509,2.029435
Lithuania,LTU,2004,30.198458,27.311892,1.961981
Lithuania,LTU,2005,32.297673,28.806347,2.149224
Lithuania,LTU,2006,32.637269,28.545835,2.91913
Lithuania,LTU,2007,32.430255,33.635123,2.901685
Lithuania,LTU,2008,35.592452,30.19148,2.462071
Lithuania,LTU,2009,30.584574,25.372008,1.957329
Lithuania,LTU,2010,31.346339,28.98196,2.40741
Lithuania,LTU,2011,30.322899,31.619644,2.787711
Lithuania,LTU,2012,31.22655,30.874161,2.717931
